country,year,co2
Finland,1952,8.655
Finland,1953,7.566
Finland,1954,9.152
Finland,1955,10.925
Finland,1956,12.168
Finland,1957,12.241
Finland,1958,10.607
Finland,1959,13.556
Finland,1961,14.922
Finland,1981,51.403
Finland,2004,68.961
Finland,1983,41.463
Finland,2006,68.389
Finland,2007,66.765
Finland,2008,58.617
Finland,2009,55.937
Finland,2010,64.103
Finland,2011,56.667
Finland,2012,51.229
Finland,2005,57.047
Finland,2013,51.728
Finland,2015,44.126
Finland,2016,47.229
Finland,2017,44.652
Finland,2018,45.849
Finland,2019,42.546
Finland,2020,39.288
Finland,1941,3.245
Finland,2014,47.645
Finland,2003,72.658
Finland,2002,65.06
Finland,2001,62.536
Finland,1984,42.147
Finland,1985,49.549
Finland,1986,53.214
Finland,1987,57.533
Finland,1988,52.058
Finland,1989,52.448
Finland,1990,56.968
Finland,1991,55.23
Finland,1992,54.284
Finland,1993,56.348
Finland,1994,61.711
Finland,1995,58.14
Finland,1996,64.057
Finland,1997,62.719
Finland,1998,59.37
Finland,1999,58.892
Finland,2000,57.038
Finland,1982,42.976
Finland,1940,2.314
Finland,1947,5.45
Finland,1938,5.696
Finland,1881,0.099
Finland,1882,0.121
Finland,1883,0.117
Finland,1884,0.143
Finland,1885,0.22
Finland,1886,0.128
Finland,1887,0.128
Finland,1880,0.099
Finland,1888,0.121
Finland,1890,0.209
Finland,1891,0.22
Finland,1892,0.194
Finland,1893,0.194
Finland,1894,0.22
Finland,1895,0.234
Finland,1896,0.297
Finland,1889,0.161
Finland,1879,0.077
Finland,1878,0.128
Finland,1877,0.114
Finland,1939,4.871
Finland,1860,0.037
Finland,1861,0.073
Finland,1862,0.073
Finland,1863,0.077
Finland,1864,0.048
Finland,1865,0.062
Finland,1866,0.07
Finland,1867,0.062
Finland,1868,0.088
Finland,1869,0.07
Finland,1870,0.092
Finland,1871,0.114
Finland,1872,0.092
Finland,1874,0.125
Finland,1875,0.084
Finland,1876,0.095
Finland,1897,0.517
Finland,1898,0.487
Finland,1873,0.088
Finland,1900,0.601
Finland,1922,0.711
Finland,1923,1.477
Finland,1924,1.744
Finland,1925,1.711
Finland,1926,1.598
Finland,1927,2.851
Finland,1928,3.128
Finland,1921,0.282
Finland,1929,3.351
Finland,1932,3.022
Finland,1933,3.224
Finland,1934,3.953
Finland,1935,3.516
Finland,1936,4.963
Finland,1899,0.736
Finland,1937,6.78
Finland,1931,3.011
Finland,1920,0.275
Finland,1930,2.648
Finland,1918,0.073
Finland,1903,0.513
Finland,1904,0.528
Finland,1905,0.586
Finland,1906,0.616
Finland,1902,0.399
Finland,1907,0.887
Finland,1908,1.407
Finland,1901,0.421
Finland,1909,1.282
Finland,1911,1.315
Finland,1912,1.484
Finland,1913,1.663
Finland,1914,0.689
Finland,1915,0.106
Finland,1916,0.18
Finland,1917,0.121
Finland,1910,1.063
Finland,1919,0.238
France,1948,196.501
France,1950,202.429
France,1949,229.051
France,1944,79.986
France,1946,165.245
France,1945,107.166
France,1951,228.916
France,1943,125.246
France,1942,122.496
France,1947,183.624
France,1952,227.188
France,1960,295.396
France,1954,226.568
France,1955,239.231
France,1956,268.77
France,1957,277.841
France,1958,266.487
France,1959,262.289
France,1961,314.659
France,1962,331.822
France,1963,337.791
France,1941,119.927
France,1964,367.996
France,1953,214.739
France,1940,137.737
France,1921,137.909
France,1938,201.798
France,1965,362.962
France,1914,118.351
France,1915,103.233
France,1916,109.689
France,1917,121.604
France,1918,108.451
France,1919,116.141
France,1920,151.778
France,1922,163.151
France,1923,184.189
France,1924,206.635
France,1939,194.617
France,1925,213.827
France,1927,213.04
France,1928,211.619
France,1929,234.282
France,1930,237.634
France,1931,217.494
France,1932,191.775
France,1933,199.387
France,1934,201.35
France,1935,195.372
France,1936,198.079
France,1937,217.705
France,1926,213.732
France,1966,379.107
France,2005,415.518
France,1968,416.951
France,1996,402.403
France,1997,395.245
France,1998,413.906
France,1999,411.544
France,2000,405.901
France,2001,410.533
France,2002,406.01
France,2003,411.946
France,2004,413.149
France,2006,405.761
France,2007,395.428
France,1995,385.975
France,2008,387.992
France,2010,376.576
France,2011,353.735
France,2012,355.932
France,2013,357.537
France,2014,325.886
France,2015,329.91
France,2016,333.579
France,2017,336.996
France,2018,322.372
France,2019,315.931
France,1913,171.112
France,2009,368.631
France,1967,403.416
France,1994,381.026
France,1992,406.979
France,1969,442.189
France,1970,459.523
France,1971,492.108
France,1972,512.476
France,1973,537.407
France,1974,519.205
France,1975,480.182
France,1976,521.988
France,1977,505.137
France,1978,526.982
France,1979,530.74
France,1993,387.667
France,1980,509.285
France,1982,438.607
France,1983,421.557
France,1984,410.104
France,1985,403.207
France,1986,388.262
France,1987,385.362
France,1988,382.765
France,1989,396.782
France,1990,392.998
France,1991,417.134
France,2020,276.634
France,1981,457.517
France,1912,158.578
France,1830,6.551
France,1910,150.612
France,1831,6.053
France,1832,6.679
France,1833,7.247
France,1834,8.922
France,1835,9.259
France,1836,10.637
France,1837,11.351
France,1838,11.868
France,1839,11.571
France,1840,11.798
France,1841,13.821
France,1842,14.528
France,1843,14.55
France,1844,15.261
France,1845,17.836
France,1846,18.529
France,1847,20.841
France,1848,16.69
France,1849,17.386
France,1850,19.617
France,1851,20.038
France,1852,21.57
France,1853,25.34
France,1829,6.075
France,1828,6.243
France,1827,5.91
France,1826,4.089
France,1802,2.239
France,1803,2.2075
France,1804,2.176
France,1805,2.1668333333333334
France,1806,2.1576666666666666
France,1807,2.1485000000000003
France,1911,156.907
France,1809,2.1301666666666668
France,1810,2.121
France,1811,2.052
France,1812,2.217
France,1854,29.213
France,1813,2.048
France,1815,2.341
France,1816,2.499
France,1817,2.66
France,1818,2.382
France,1819,2.557
France,1820,2.902
France,1821,3.012
France,1822,3.169
France,1823,3.169
France,1824,3.517
France,1825,3.957
France,1814,2.092
France,1855,33.071
France,1808,2.139333333333333
France,1857,35.281
France,1886,79.073
France,1887,83.29
France,1888,86.654
France,1889,88.797
France,1890,97.818
France,1891,97.983
France,1892,98.122
France,1893,96.33
France,1894,101.9
France,1895,102.775
France,1896,106.282
France,1885,79.714
France,1897,111.261
France,1899,120.3
France,1900,129.277
France,1901,125.005
France,1902,117.662
France,1903,129.343
France,1904,125.998
France,1905,127.427
France,1907,145.596
France,1908,146.714
France,1909,150.096
France,1856,34.632
France,1898,115.046
France,1884,82.913
France,1906,136.568
France,1882,82.308
France,1883,86.32
France,1859,34.991
France,1858,34.595
France,1861,41.242
France,1862,43.525
France,1863,44.188
France,1864,46.83
France,1865,49.303
France,1866,53.56
France,1867,54.278
France,1868,55.532
France,1869,56.942
France,1860,38.131
France,1871,50.263
France,1870,50.538
France,1879,67.498
France,1878,65.223
France,1877,63.926
France,1880,76.149
France,1875,65.26
France,1874,62.643
France,1873,65.849
France,1872,60.925
France,1876,65.358
France,1881,77.985
Georgia,1951,2.983
Georgia,1959,5.639
Georgia,1952,3.194
Georgia,1953,3.378
Georgia,1954,3.686
Georgia,1955,4.179
Georgia,1956,4.586
Georgia,2020,9.968
Georgia,1957,5.021
Georgia,1958,5.363
Georgia,1964,7.285
Georgia,1961,6.063
Georgia,1962,6.372
Georgia,1963,6.842
Georgia,1965,7.732
Georgia,1966,8.168
Georgia,1967,8.549
Georgia,1968,8.797
Georgia,1969,9.168
Georgia,1970,9.637
Georgia,1960,5.872
Georgia,1950,2.755
Georgia,1938,1.63
Georgia,1948,2.179
Georgia,1971,10.239
Georgia,1928,0.433
Georgia,1929,0.467
Georgia,1930,0.637
Georgia,1931,0.766
Georgia,1932,0.862
Georgia,1933,0.965
Georgia,1934,1.166
Georgia,1935,1.318
Georgia,1949,2.476
Georgia,1936,1.509
Georgia,1939,1.65
Georgia,1940,1.979
Georgia,1941,1.738
Georgia,1942,0.953
Georgia,1943,0.995
Georgia,1944,1.443
Georgia,1945,1.521
Georgia,1946,1.705
Georgia,1947,2.051
Georgia,1937,1.544
Georgia,1972,10.78
Georgia,1999,4.311
Georgia,1974,11.682
Georgia,2001,3.732
Georgia,2002,3.352
Georgia,2003,3.735
Georgia,2004,4.276
Georgia,2005,5.018
Georgia,2006,6.097
Georgia,2007,6.365
Georgia,2008,5.309
Georgia,2009,6.136
Georgia,2000,4.5
Georgia,2010,6.208
Georgia,2012,8.252
Georgia,2013,8.009
Georgia,2014,8.934
Georgia,2015,9.747
Georgia,2016,10.066
Georgia,2017,10.18
Georgia,2018,10.105
Georgia,2019,10.48
Georgia,1927,0.394
Georgia,2011,7.805
Georgia,1998,4.939
Georgia,1997,4.426
Georgia,1996,4.054
Georgia,1975,12.288
Georgia,1976,12.759
Georgia,1977,13.192
Georgia,1978,13.647
Georgia,1979,13.758
Georgia,1980,14.293
Georgia,1981,14.031
Georgia,1982,14.295
Georgia,1983,14.501
Georgia,1984,14.631
Georgia,1985,15.77
Georgia,1986,15.571
Georgia,1987,15.724
Georgia,1988,16.315
Georgia,1989,16.192
Georgia,1990,15.945
Georgia,1991,15.869
Georgia,1992,15.277
Georgia,1993,9.916
Georgia,1994,6.068
Georgia,1995,2.29
Georgia,1973,11.244
Georgia,1926,0.317
Georgia,1893,0.152
Georgia,1924,0.222
Georgia,1854,0.0008
Georgia,1855,0.001
Georgia,1856,0.0013333333333333
Georgia,1857,0.0016666666666666
Georgia,1858,0.002
Georgia,1859,0.002
Georgia,1860,0.003
Georgia,1861,0.004
Georgia,1862,0.003
Georgia,1853,0.0006
Georgia,1863,0.003
Georgia,1865,0.004
Georgia,1866,0.011
Georgia,1867,0.013
Georgia,1868,0.011
Georgia,1869,0.015
Georgia,1870,0.016
Georgia,1871,0.021
Georgia,1872,0.022
Georgia,1873,0.021
Georgia,1864,0.004
Georgia,1874,0.025
Georgia,1852,0.0004
Georgia,1850,0.0
Georgia,1925,0.219
Georgia,1830,0.0
Georgia,1831,0.0
Georgia,1832,0.0
Georgia,1833,0.0
Georgia,1834,0.0
Georgia,1835,0.0
Georgia,1836,0.0
Georgia,1837,0.0
Georgia,1851,0.0002
Georgia,1838,0.0
Georgia,1840,0.0
Georgia,1841,0.0
Georgia,1842,0.0
Georgia,1843,0.0
Georgia,1844,0.0
Georgia,1845,0.0
Georgia,1846,0.0
Georgia,1847,0.0
Georgia,1849,0.0
Georgia,1839,0.0
Georgia,1875,0.029
Georgia,1848,0.0
Georgia,1877,0.037
Georgia,1904,0.333
Georgia,1905,0.297
Georgia,1906,0.339
Georgia,1907,0.38
Georgia,1908,0.382
Georgia,1909,0.404
Georgia,1910,0.396
Georgia,1911,0.41
Georgia,1912,0.465
Georgia,1903,0.299
Georgia,1914,0.456
Georgia,1916,0.446
Georgia,1917,0.41
Georgia,1918,0.164
Georgia,1919,0.14
Georgia,1920,0.127
Georgia,1921,0.138
Georgia,1922,0.169
Georgia,1923,0.186
Georgia,1876,0.036
Georgia,1915,0.418
Georgia,1902,0.306
Georgia,1913,0.505
Georgia,1900,0.309
Georgia,1878,0.048
Georgia,1901,0.317
Georgia,1879,0.049
Georgia,1880,0.058
Georgia,1881,0.061
Georgia,1882,0.064
Georgia,1883,0.073
Georgia,1885,0.08
Georgia,1886,0.082
Georgia,1887,0.087
Georgia,1888,0.091
Georgia,1884,0.074
Georgia,1889,0.098
Georgia,1890,0.111
Georgia,1891,0.123
Georgia,1892,0.13
Georgia,1894,0.155
Georgia,1895,0.178
Georgia,1896,0.181
Georgia,1897,0.21
Georgia,1898,0.235
Georgia,1899,0.273
Germany,1946,271.682
Germany,1945,116.065
Germany,1944,600.273
Germany,1943,679.43
Germany,1942,667.899
Germany,1939,648.625
Germany,1940,654.325
Germany,1938,601.273
Germany,1937,563.513
Germany,1947,317.66
Germany,1941,660.793
Germany,1948,377.816
Germany,1959,755.795
Germany,1950,510.682
Germany,1951,576.866
Germany,1952,610.981
Germany,1953,623.492
Germany,1954,659.732
Germany,1955,723.498
Germany,1956,766.191
Germany,1957,777.908
Germany,1958,756.379
Germany,1960,813.95
Germany,1936,499.634
Germany,1961,834.84
Germany,1949,432.148
Germany,1935,452.333
Germany,1912,499.121
Germany,1933,364.981
Germany,1962,883.169
Germany,1908,446.642
Germany,1909,445.572
Germany,1910,445.367
Germany,1911,458.586
Germany,1913,535.083
Germany,1914,497.927
Germany,1915,462.906
Germany,1916,500.697
Germany,1917,524.579
Germany,1918,503.423
Germany,1919,387.428
Germany,1920,429.208
Germany,1921,473.18
Germany,1922,455.461
Germany,1923,331.929
Germany,1924,451.793
Germany,1925,458.066
Germany,1926,413.237
Germany,1927,481.186
Germany,1928,505.011
Germany,1929,539.235
Germany,1930,462.092
Germany,1931,385.965
Germany,1932,347.486
Germany,1934,408.62
Germany,1963,945.498
Germany,2011,809.217
Germany,1965,960.102
Germany,1996,959.151
Germany,1997,931.324
Germany,1998,923.357
Germany,1999,895.874
Germany,2000,899.852
Germany,2001,916.649
Germany,2002,899.971
Germany,2003,901.152
Germany,2004,887.089
Germany,2005,866.697
Germany,2006,878.32
Germany,2007,851.624
Germany,2008,854.927
Germany,2009,790.295
Germany,2010,832.949
Germany,1907,442.183
Germany,2012,813.985
Germany,2013,831.454
Germany,2014,792.588
Germany,2015,795.61
Germany,2016,800.687
Germany,2017,785.883
Germany,2018,754.112
Germany,2019,711.428
Germany,2020,644.31
Germany,1995,938.968
Germany,1964,968.917
Germany,1994,939.815
Germany,1992,965.893
Germany,1966,951.422
Germany,1967,936.229
Germany,1968,984.791
Germany,1969,1052.001
Germany,1970,1026.022
Germany,1971,1037.237
Germany,1972,1041.481
Germany,1973,1085.738
Germany,1974,1062.727
Germany,1975,1002.447
Germany,1976,1090.84
Germany,1977,1052.609
Germany,1978,1079.133
Germany,1979,1117.888
Germany,1980,1100.066
Germany,1981,1048.523
Germany,1982,1015.734
Germany,1984,1033.245
Germany,1985,1044.118
Germany,1986,1047.472
Germany,1987,1032.443
Germany,1988,1029.024
Germany,1989,1008.792
Germany,1990,1052.477
Germany,1991,1014.225
Germany,1993,956.132
Germany,1906,361.937
Germany,1983,1011.605
Germany,1904,356.122
Germany,1821,3.532
Germany,1822,3.631
Germany,1823,4.034
Germany,1824,3.232
Germany,1825,4.338
Germany,1826,4.188
Germany,1827,4.54
Germany,1828,4.54
Germany,1829,3.631
Germany,1830,4.793
Germany,1831,4.591
Germany,1832,3.448
Germany,1833,4.378
Germany,1834,4.411
Germany,1835,4.932
Germany,1836,5.192
Germany,1837,5.95
Germany,1838,6.632
Germany,1839,7.02
Germany,1840,9.175
Germany,1841,9.548
Germany,1842,10.882
Germany,1843,10.3
Germany,1844,10.882
Germany,1845,12.611
Germany,1820,3.382
Germany,1846,13.187
Germany,1819,3.276
Germany,1817,3.382
Germany,1905,382.324
Germany,1792,0.469
Germany,1793,0.48
Germany,1794,0.443
Germany,1795,0.447
Germany,1796,0.535
Germany,1797,0.55
Germany,1798,0.575
Germany,1799,0.627
Germany,1800,0.795
Germany,1801,0.535
Germany,1802,0.553
Germany,1803,0.535
Germany,1804,1.008
Germany,1805,1.041
Germany,1806,0.938
Germany,1807,2.689
Germany,1808,0.898
Germany,1809,0.931
Germany,1811,0.927
Germany,1812,0.912
Germany,1813,0.89
Germany,1814,0.883
Germany,1815,1.03
Germany,1816,2.385
Germany,1818,3.532
Germany,1847,13.839
Germany,1810,0.978
Germany,1849,13.623
Germany,1879,110.847
Germany,1880,124.503
Germany,1881,134.264
Germany,1882,143.665
Germany,1883,153.093
Germany,1884,157.526
Germany,1885,161.183
Germany,1886,163.033
Germany,1887,170.391
Germany,1888,186.347
Germany,1889,198.849
Germany,1890,208.232
Germany,1891,220.84
Germany,1892,214.989
Germany,1894,229.498
Germany,1895,238.285
Germany,1896,256.26
Germany,1897,273.554
Germany,1898,285.378
Germany,1899,303.284
Germany,1900,326.759
Germany,1901,325.557
Germany,1902,319.189
Germany,1903,343.599
Germany,1848,12.828
Germany,1878,104.545
Germany,1877,101.302
Germany,1893,220.712
Germany,1875,101.518
Germany,1850,15.14
Germany,1851,16.869
Germany,1876,103.438
Germany,1852,19.174
Germany,1853,20.76
Germany,1854,24.366
Germany,1855,28.616
Germany,1856,30.924
Germany,1858,35.61
Germany,1859,33.808
Germany,1860,36.395
Germany,1861,41.33
Germany,1862,45.54
Germany,1857,32.939
Germany,1864,56.642
Germany,1872,92.109
Germany,1863,49.383
Germany,1874,71.595
Germany,1871,85.349
Germany,1870,76.64
Germany,1873,98.367
Germany,1868,74.368
Germany,1869,77.593
Germany,1867,69.154
Germany,1866,62.907
Germany,1865,63.468
Greece,1968,22.286
Greece,1967,19.504
Greece,1970,24.126
Greece,1966,18.621
Greece,1971,27.75
Greece,1969,25.434
Greece,1972,31.477
Greece,1975,38.67
Greece,1974,36.062
Greece,1976,42.656
Greece,1977,46.657
Greece,1980,50.889
Greece,1965,16.999
Greece,1979,50.819
Greece,1978,47.678
Greece,1973,37.131
Greece,1964,13.202
Greece,1952,4.797
Greece,1962,10.149
Greece,1947,0.168
Greece,1946,0.124
Greece,1981,50.125
Greece,1948,1.351
Greece,1949,1.64
Greece,1950,4.128
Greece,1951,4.575
Greece,1963,12.239
Greece,1953,4.885
Greece,1955,5.953
Greece,1956,6.286
Greece,1957,6.814
Greece,1958,7.447
Greece,1959,8.121
Greece,1960,9.392
Greece,1961,9.808
Greece,1954,5.082
Greece,1982,51.509
Greece,2009,104.355
Greece,1984,56.285
Greece,2005,113.931
Greece,2006,112.472
Greece,2007,114.592
Greece,2008,111.125
Greece,2010,97.361
Greece,2011,94.55
Greece,2012,91.431
Greece,2004,109.547
Greece,2013,81.736
Greece,2015,74.961
Greece,2016,71.373
Greece,2017,74.855
Greece,2018,71.808
Greece,2019,65.736
Greece,1945,0.066
Greece,2020,52.235
Greece,2014,78.662
Greece,1983,54.789
Greece,2003,109.09
Greece,2001,105.386
Greece,1985,59.772
Greece,1986,58.274
Greece,1987,62.576
Greece,1988,67.052
Greece,1989,73.231
Greece,1990,83.426
Greece,1991,83.401
Greece,2002,105.021
Greece,1992,84.983
Greece,1994,86.442
Greece,1995,86.979
Greece,1996,89.132
Greece,1997,93.821
Greece,1998,98.641
Greece,1999,97.958
Greece,2000,102.999
Greece,1993,84.296
Greece,1944,0.11
Greece,1934,2.831
Greece,1942,0.227
Greece,1887,0.004
Greece,1888,0.004
Greece,1889,0.0955
Greece,1890,0.187
Greece,1891,0.2784999999999999
Greece,1892,0.37
Greece,1893,0.326
Greece,1894,0.333
Greece,1895,0.311
Greece,1896,0.374
Greece,1897,0.363
Greece,1898,0.462
Greece,1899,0.242
Greece,1900,0.418
Greece,1901,0.418
Greece,1886,0.004
Greece,1885,0.004
Greece,1884,0.004
Greece,1883,0.004
Greece,1943,0.213
Greece,1867,0.169
Greece,1868,0.084
Greece,1869,0.194
Greece,1870,0.202
Greece,1871,0.297
Greece,1872,0.176
Greece,1902,0.333
Greece,1873,0.194
Greece,1875,0.165
Greece,1876,0.12475
Greece,1877,0.0845
Greece,1878,0.04425
Greece,1879,0.004
Greece,1880,0.004
Greece,1882,0.004
Greece,1874,0.15
Greece,1903,0.399
Greece,1881,0.004
Greece,1905,0.278
Greece,1926,1.821
Greece,1927,2.316
Greece,1928,2.374
Greece,1929,2.703
Greece,1930,2.854
Greece,1931,2.729
Greece,1932,2.681
Greece,1935,2.912
Greece,1936,3.366
Greece,1937,3.586
Greece,1938,2.842
Greece,1939,0.251
Greece,1940,0.237
Greece,1904,0.355
Greece,1941,0.135
Greece,1925,1.979
Greece,1924,1.297
Greece,1933,2.3
Greece,1922,0.678
Greece,1907,0.429
Greece,1923,0.92
Greece,1908,0.729
Greece,1909,0.561
Greece,1910,0.718
Greece,1912,1.121
Greece,1913,1.337
Greece,1914,0.011
Greece,1911,0.905
Greece,1906,0.26
Greece,1916,0.066
Greece,1917,0.092
Greece,1918,0.125
Greece,1919,0.106
Greece,1920,0.678
Greece,1915,0.022
Greece,1921,0.744
Hungary,1959,41.903
Hungary,1958,39.244
Hungary,1957,38.446
Hungary,1952,27.208
Hungary,1955,35.705
Hungary,1951,22.185
Hungary,1953,31.766
Hungary,1960,45.328
Hungary,1956,33.163
Hungary,1954,34.009
Hungary,1967,58.771
Hungary,1962,50.512
Hungary,1963,56.228
Hungary,1964,62.341
Hungary,1965,61.234
Hungary,1966,61.673
Hungary,1968,61.093
Hungary,1969,62.358
Hungary,1950,18.39
Hungary,1970,69.935
Hungary,1961,48.93
Hungary,1949,20.41
Hungary,1932,10.211
Hungary,1947,13.838
Hungary,2020,48.275
Hungary,1927,13.088
Hungary,1928,13.749
Hungary,1929,15.112
Hungary,1930,12.515
Hungary,1931,11.189
Hungary,1933,10.006
Hungary,1934,10.573
Hungary,1935,11.079
Hungary,1948,16.381
Hungary,1936,11.9
Hungary,1938,14.772
Hungary,1939,14.443
Hungary,1940,15.825
Hungary,1941,17.852
Hungary,1942,18.837
Hungary,1943,19.208
Hungary,1944,15.857
Hungary,1945,8.2
Hungary,1946,10.797
Hungary,1937,13.621
Hungary,1972,69.342
Hungary,2010,52.069
Hungary,1974,73.981
Hungary,2000,58.365
Hungary,2001,59.968
Hungary,2002,59.005
Hungary,2003,61.756
Hungary,2004,60.132
Hungary,2005,60.278
Hungary,2006,59.642
Hungary,2007,58.554
Hungary,2008,57.248
Hungary,1999,61.664
Hungary,2009,51.471
Hungary,2012,46.758
Hungary,2013,43.59
Hungary,2014,43.678
Hungary,2015,46.615
Hungary,2016,47.072
Hungary,2017,49.452
Hungary,2018,49.408
Hungary,2019,49.08
Hungary,1926,11.772
Hungary,2011,50.191
Hungary,1998,61.164
Hungary,1997,61.624
Hungary,1996,63.025
Hungary,1975,75.248
Hungary,1976,79.842
Hungary,1977,83.005
Hungary,1978,87.964
Hungary,1979,85.988
Hungary,1980,86.609
Hungary,1981,86.352
Hungary,1982,86.601
Hungary,1983,88.856
Hungary,1984,90.561
Hungary,1985,85.828
Hungary,1986,83.241
Hungary,1987,84.136
Hungary,1988,78.055
Hungary,1989,75.917
Hungary,1990,73.226
Hungary,1991,69.656
Hungary,1992,62.085
Hungary,1993,63.389
Hungary,1994,61.787
Hungary,1995,61.391
Hungary,1973,72.96
Hungary,1925,10.131
Hungary,1971,69.204
Hungary,1923,11.86
Hungary,1854,0.436
Hungary,1855,0.454
Hungary,1856,0.476
Hungary,1857,0.546
Hungary,1858,0.381
Hungary,1859,0.769
Hungary,1860,0.905
Hungary,1861,0.96
Hungary,1862,1.158
Hungary,1853,0.344
Hungary,1863,1.209
Hungary,1865,1.257
Hungary,1866,1.429
Hungary,1867,1.689
Hungary,1868,1.806
Hungary,1869,1.964
Hungary,1870,2.121
Hungary,1871,2.631
Hungary,1872,2.796
Hungary,1873,2.917
Hungary,1864,1.209
Hungary,1874,2.557
Hungary,1852,0.344
Hungary,1850,0.2475
Hungary,1924,11.263
Hungary,1830,0.114
Hungary,1831,0.07
Hungary,1832,0.088
Hungary,1833,0.066
Hungary,1834,0.07
Hungary,1835,0.051
Hungary,1837,0.07
Hungary,1838,0.062
Hungary,1851,0.275
Hungary,1839,0.139
Hungary,1841,0.143
Hungary,1842,0.084
Hungary,1843,0.088
Hungary,1844,0.187
Hungary,1845,0.088
Hungary,1846,0.062
Hungary,1847,0.165
Hungary,1848,0.1925
